POSIXct,Date,Time,CAC40,DAX,Spread,Price_Ratio
2016/12/19 17:44,2016/12/19,17:44:00,4822.77,11426.7,6603.93,0.422061488
2016/12/19 17:45,2016/12/19,17:45:00,4822.77,11426.7,6603.93,0.422061488
2016/12/20 17:37,2016/12/20,17:37:00,4849.89,11464.74,6614.85,0.423026602
2016/12/20 17:38,2016/12/20,17:38:00,4849.89,11464.74,6614.85,0.423026602
2016/12/20 17:39,2016/12/20,17:39:00,4849.89,11464.74,6614.85,0.423026602
2016/12/20 17:40,2016/12/20,17:40:00,4849.89,11464.74,6614.85,0.423026602
2016/12/20 17:41,2016/12/20,17:41:00,4849.89,11464.74,6614.85,0.423026602
2016/12/20 17:42,2016/12/20,17:42:00,4849.89,11464.74,6614.85,0.423026602
2016/12/20 17:43,2016/12/20,17:43:00,4849.89,11464.74,6614.85,0.423026602
2016/12/20 17:44,2016/12/20,17:44:00,4849.89,11464.74,6614.85,0.423026602
2016/12/20 17:45,2016/12/20,17:45:00,4849.89,11464.74,6614.85,0.423026602
2016/12/21 17:37,2016/12/21,17:37:00,4833.82,11468.64,6634.82,0.421481536
2016/12/21 17:38,2016/12/21,17:38:00,4833.82,11468.64,6634.82,0.421481536
2016/12/21 17:39,2016/12/21,17:39:00,4833.82,11468.64,6634.82,0.421481536
2016/12/21 17:40,2016/12/21,17:40:00,4833.82,11468.64,6634.82,0.421481536
2016/12/21 17:41,2016/12/21,17:41:00,4833.82,11468.64,6634.82,0.421481536
2016/12/21 17:42,2016/12/21,17:42:00,4833.82,11468.64,6634.82,0.421481536
2016/12/21 17:43,2016/12/21,17:43:00,4833.82,11468.64,6634.82,0.421481536
2016/12/21 17:44,2016/12/21,17:44:00,4833.82,11468.64,6634.82,0.421481536
2016/12/21 17:45,2016/12/21,17:45:00,4833.82,11468.64,6634.82,0.421481536
2016/12/22 17:37,2016/12/22,17:37:00,4834.63,11456.1,6621.47,0.4220136
2016/12/22 17:38,2016/12/22,17:38:00,4834.63,11456.1,6621.47,0.4220136
2016/12/22 17:39,2016/12/22,17:39:00,4834.63,11456.1,6621.47,0.4220136
2016/12/22 17:40,2016/12/22,17:40:00,4834.63,11456.1,6621.47,0.4220136
2016/12/22 17:41,2016/12/22,17:41:00,4834.63,11456.1,6621.47,0.4220136
2016/12/22 17:42,2016/12/22,17:42:00,4834.63,11456.1,6621.47,0.4220136
2016/12/22 17:43,2016/12/22,17:43:00,4834.63,11456.1,6621.47,0.4220136
2016/12/22 17:44,2016/12/22,17:44:00,4834.63,11456.1,6621.47,0.4220136
2016/12/22 17:45,2016/12/22,17:45:00,4834.63,11456.1,6621.47,0.4220136
2016/12/23 17:37,2016/12/23,17:37:00,4839.68,11449.93,6610.25,0.42268206
2016/12/23 17:38,2016/12/23,17:38:00,4839.68,11449.93,6610.25,0.42268206
2016/12/23 17:39,2016/12/23,17:39:00,4839.68,11449.93,6610.25,0.42268206
2016/12/23 17:40,2016/12/23,17:40:00,4839.68,11449.93,6610.25,0.42268206
2016/12/23 17:41,2016/12/23,17:41:00,4839.68,11449.93,6610.25,0.42268206
2016/12/23 17:42,2016/12/23,17:42:00,4839.68,11449.93,6610.25,0.42268206
2016/12/23 17:43,2016/12/23,17:43:00,4839.68,11449.93,6610.25,0.42268206
2016/12/23 17:44,2016/12/23,17:44:00,4839.68,11449.93,6610.25,0.42268206
2016/12/23 17:45,2016/12/23,17:45:00,4839.68,11449.93,6610.25,0.42268206
2016/12/27 17:37,2016/12/27,17:37:00,4848.28,11472.24,6623.96,0.422609708
2016/12/27 17:38,2016/12/27,17:38:00,4848.28,11472.24,6623.96,0.422609708
2016/12/27 17:39,2016/12/27,17:39:00,4848.28,11472.24,6623.96,0.422609708
2016/12/27 17:40,2016/12/27,17:40:00,4848.28,11472.24,6623.96,0.422609708
2016/12/27 17:41,2016/12/27,17:41:00,4848.28,11472.24,6623.96,0.422609708
2016/12/27 17:42,2016/12/27,17:42:00,4848.28,11472.24,6623.96,0.422609708
2016/12/27 17:43,2016/12/27,17:43:00,4848.28,11472.24,6623.96,0.422609708
2016/12/27 17:44,2016/12/27,17:44:00,4848.28,11472.24,6623.96,0.422609708
2016/12/27 17:45,2016/12/27,17:45:00,4848.28,11472.24,6623.96,0.422609708
2016/12/28 17:37,2016/12/28,17:37:00,4848.01,11474.99,6626.98,0.4224849
2016/12/28 17:38,2016/12/28,17:38:00,4848.01,11474.99,6626.98,0.4224849
2016/12/28 17:39,2016/12/28,17:39:00,4848.01,11474.99,6626.98,0.4224849
2016/12/28 17:40,2016/12/28,17:40:00,4848.01,11474.99,6626.98,0.4224849
2016/12/28 17:41,2016/12/28,17:41:00,4848.01,11474.99,6626.98,0.4224849
2016/12/28 17:42,2016/12/28,17:42:00,4848.01,11474.99,6626.98,0.4224849
2016/12/28 17:43,2016/12/28,17:43:00,4848.01,11474.99,6626.98,0.4224849
2016/12/28 17:44,2016/12/28,17:44:00,4848.01,11474.99,6626.98,0.4224849
2016/12/28 17:45,2016/12/28,17:45:00,4848.01,11474.99,6626.98,0.4224849
2016/12/29 17:37,2016/12/29,17:37:00,4838.47,11451.05,6612.58,0.422535051
2016/12/29 17:38,2016/12/29,17:38:00,4838.47,11451.05,6612.58,0.422535051
2016/12/29 17:39,2016/12/29,17:39:00,4838.47,11451.05,6612.58,0.422535051
2016/12/29 17:40,2016/12/29,17:40:00,4838.47,11451.05,6612.58,0.422535051
2016/12/29 17:41,2016/12/29,17:41:00,4838.47,11451.05,6612.58,0.422535051
2016/12/29 17:42,2016/12/29,17:42:00,4838.47,11451.05,6612.58,0.422535051
2016/12/29 17:43,2016/12/29,17:43:00,4838.47,11451.05,6612.58,0.422535051
2016/12/29 17:44,2016/12/29,17:44:00,4838.47,11451.05,6612.58,0.422535051
2016/12/29 17:45,2016/12/29,17:45:00,4838.47,11451.05,6612.58,0.422535051
2017/1/2 17:37,2017/1/2,17:37:00,4882.38,11598.33,6715.95,0.420955431
2017/1/2 17:38,2017/1/2,17:38:00,4882.38,11598.33,6715.95,0.420955431
2017/1/2 17:39,2017/1/2,17:39:00,4882.38,11598.33,6715.95,0.420955431
2017/1/2 17:40,2017/1/2,17:40:00,4882.38,11598.33,6715.95,0.420955431
2017/1/2 17:41,2017/1/2,17:41:00,4882.38,11598.33,6715.95,0.420955431
2017/1/2 17:42,2017/1/2,17:42:00,4882.38,11598.33,6715.95,0.420955431
2017/1/2 17:43,2017/1/2,17:43:00,4882.38,11598.33,6715.95,0.420955431
2017/1/2 17:44,2017/1/2,17:44:00,4882.38,11598.33,6715.95,0.420955431
2017/1/2 17:45,2017/1/2,17:45:00,4882.38,11598.33,6715.95,0.420955431
2017/1/3 17:37,2017/1/3,17:37:00,4899.33,11584.24,6684.91,0.422930637
2017/1/3 17:38,2017/1/3,17:38:00,4899.33,11584.24,6684.91,0.422930637
2017/1/3 17:39,2017/1/3,17:39:00,4899.33,11584.24,6684.91,0.422930637
2017/1/3 17:40,2017/1/3,17:40:00,4899.33,11584.24,6684.91,0.422930637
2017/1/3 17:41,2017/1/3,17:41:00,4899.33,11584.24,6684.91,0.422930637
2017/1/3 17:42,2017/1/3,17:42:00,4899.33,11584.24,6684.91,0.422930637
2017/1/3 17:43,2017/1/3,17:43:00,4899.33,11584.24,6684.91,0.422930637
2017/1/3 17:44,2017/1/3,17:44:00,4899.33,11584.24,6684.91,0.422930637
2017/1/3 17:45,2017/1/3,17:45:00,4899.33,11584.24,6684.91,0.422930637
2017/1/4 17:37,2017/1/4,17:37:00,4899.4,11584.31,6684.91,0.422934124
2017/1/4 17:38,2017/1/4,17:38:00,4899.4,11584.31,6684.91,0.422934124
2017/1/4 17:39,2017/1/4,17:39:00,4899.4,11584.31,6684.91,0.422934124
2017/1/4 17:40,2017/1/4,17:40:00,4899.4,11584.31,6684.91,0.422934124
2017/1/4 17:41,2017/1/4,17:41:00,4899.4,11584.31,6684.91,0.422934124
2017/1/4 17:42,2017/1/4,17:42:00,4899.4,11584.31,6684.91,0.422934124
2017/1/4 17:43,2017/1/4,17:43:00,4899.4,11584.31,6684.91,0.422934124
2017/1/4 17:44,2017/1/4,17:44:00,4899.4,11584.31,6684.91,0.422934124
2017/1/4 17:45,2017/1/4,17:45:00,4899.4,11584.31,6684.91,0.422934124
2017/1/5 17:37,2017/1/5,17:37:00,4900.64,11584.94,6684.3,0.42301816
2017/1/5 17:38,2017/1/5,17:38:00,4900.64,11584.94,6684.3,0.42301816
2017/1/5 17:39,2017/1/5,17:39:00,4900.64,11584.94,6684.3,0.42301816
2017/1/5 17:40,2017/1/5,17:40:00,4900.64,11584.94,6684.3,0.42301816
2017/1/5 17:41,2017/1/5,17:41:00,4900.64,11584.94,6684.3,0.42301816
2017/1/5 17:42,2017/1/5,17:42:00,4900.64,11584.94,6684.3,0.42301816
2017/1/5 17:43,2017/1/5,17:43:00,4900.64,11584.94,6684.3,0.42301816
2017/1/5 17:44,2017/1/5,17:44:00,4900.64,11584.94,6684.3,0.42301816
2017/1/5 17:45,2017/1/5,17:45:00,4900.64,11584.94,6684.3,0.42301816
2017/1/6 17:37,2017/1/6,17:37:00,4909.84,11599.01,6689.17,0.423298195
2017/1/6 17:38,2017/1/6,17:38:00,4909.84,11599.01,6689.17,0.423298195
2017/1/6 17:39,2017/1/6,17:39:00,4909.84,11599.01,6689.17,0.423298195
2017/1/6 17:40,2017/1/6,17:40:00,4909.84,11599.01,6689.17,0.423298195
2017/1/6 17:41,2017/1/6,17:41:00,4909.84,11599.01,6689.17,0.423298195
2017/1/6 17:42,2017/1/6,17:42:00,4909.84,11599.01,6689.17,0.423298195
2017/1/6 17:43,2017/1/6,17:43:00,4909.84,11599.01,6689.17,0.423298195
2017/1/6 17:44,2017/1/6,17:44:00,4909.84,11599.01,6689.17,0.423298195
2017/1/6 17:45,2017/1/6,17:45:00,4909.84,11599.01,6689.17,0.423298195
2017/1/9 17:37,2017/1/9,17:37:00,4887.57,11563.99,6676.42,0.422654291
2017/1/9 17:38,2017/1/9,17:38:00,4887.57,11563.99,6676.42,0.422654291
2017/1/9 17:39,2017/1/9,17:39:00,4887.57,11563.99,6676.42,0.422654291
2017/1/9 17:40,2017/1/9,17:40:00,4887.57,11563.99,6676.42,0.422654291
2017/1/9 17:41,2017/1/9,17:41:00,4887.57,11563.99,6676.42,0.422654291
2017/1/9 17:42,2017/1/9,17:42:00,4887.57,11563.99,6676.42,0.422654291
2017/1/9 17:43,2017/1/9,17:43:00,4887.57,11563.99,6676.42,0.422654291
2017/1/9 17:44,2017/1/9,17:44:00,4887.57,11563.99,6676.42,0.422654291
2017/1/9 17:45,2017/1/9,17:45:00,4887.57,11563.99,6676.42,0.422654291
2017/1/10 17:37,2017/1/10,17:37:00,4888.23,11583.3,6695.07,0.422006682
2017/1/10 17:38,2017/1/10,17:38:00,4888.23,11583.3,6695.07,0.422006682
2017/1/10 17:39,2017/1/10,17:39:00,4888.23,11583.3,6695.07,0.422006682
2017/1/10 17:40,2017/1/10,17:40:00,4888.23,11583.3,6695.07,0.422006682
2017/1/10 17:41,2017/1/10,17:41:00,4888.23,11583.3,6695.07,0.422006682
2017/1/10 17:42,2017/1/10,17:42:00,4888.23,11583.3,6695.07,0.422006682
2017/1/10 17:43,2017/1/10,17:43:00,4888.23,11583.3,6695.07,0.422006682
2017/1/10 17:44,2017/1/10,17:44:00,4888.23,11583.3,6695.07,0.422006682
2017/1/10 17:45,2017/1/10,17:45:00,4888.23,11583.3,6695.07,0.422006682
2017/1/11 17:37,2017/1/11,17:37:00,4888.71,11646.17,6757.46,0.419769761
2017/1/11 17:38,2017/1/11,17:38:00,4888.71,11646.17,6757.46,0.419769761
2017/1/11 17:39,2017/1/11,17:39:00,4888.71,11646.17,6757.46,0.419769761
2017/1/11 17:40,2017/1/11,17:40:00,4888.71,11646.17,6757.46,0.419769761
2017/1/11 17:41,2017/1/11,17:41:00,4888.71,11646.17,6757.46,0.419769761
2017/1/11 17:42,2017/1/11,17:42:00,4888.71,11646.17,6757.46,0.419769761
2017/1/11 17:43,2017/1/11,17:43:00,4888.71,11646.17,6757.46,0.419769761
2017/1/11 17:44,2017/1/11,17:44:00,4888.71,11646.17,6757.46,0.419769761
2017/1/11 17:45,2017/1/11,17:45:00,4888.71,11646.17,6757.46,0.419769761
2017/1/12 17:37,2017/1/12,17:37:00,4863.97,11521.04,6657.07,0.422181504
2017/1/12 17:38,2017/1/12,17:38:00,4863.97,11521.04,6657.07,0.422181504
2017/1/12 17:39,2017/1/12,17:39:00,4863.97,11521.04,6657.07,0.422181504
2017/1/12 17:40,2017/1/12,17:40:00,4863.97,11521.04,6657.07,0.422181504
2017/1/12 17:41,2017/1/12,17:41:00,4863.97,11521.04,6657.07,0.422181504
2017/1/12 17:42,2017/1/12,17:42:00,4863.97,11521.04,6657.07,0.422181504
2017/1/12 17:43,2017/1/12,17:43:00,4863.97,11521.04,6657.07,0.422181504
2017/1/12 17:44,2017/1/12,17:44:00,4863.97,11521.04,6657.07,0.422181504
2017/1/12 17:45,2017/1/12,17:45:00,4863.97,11521.04,6657.07,0.422181504
2017/1/13 17:37,2017/1/13,17:37:00,4922.49,11629.18,6706.69,0.423287798
2017/1/13 17:38,2017/1/13,17:38:00,4922.49,11629.18,6706.69,0.423287798
2017/1/13 17:39,2017/1/13,17:39:00,4922.49,11629.18,6706.69,0.423287798
2017/1/13 17:40,2017/1/13,17:40:00,4922.49,11629.18,6706.69,0.423287798
2017/1/13 17:41,2017/1/13,17:41:00,4922.49,11629.18,6706.69,0.423287798
2017/1/13 17:42,2017/1/13,17:42:00,4922.49,11629.18,6706.69,0.423287798
2017/1/13 17:43,2017/1/13,17:43:00,4922.49,11629.18,6706.69,0.423287798
2017/1/13 17:44,2017/1/13,17:44:00,4922.49,11629.18,6706.69,0.423287798
2017/1/13 17:45,2017/1/13,17:45:00,4922.49,11629.18,6706.69,0.423287798
2017/1/16 17:37,2017/1/16,17:37:00,4882.18,11554.71,6672.53,0.422527264
2017/1/16 17:38,2017/1/16,17:38:00,4882.18,11554.71,6672.53,0.422527264
2017/1/16 17:39,2017/1/16,17:39:00,4882.18,11554.71,6672.53,0.422527264
2017/1/16 17:40,2017/1/16,17:40:00,4882.18,11554.71,6672.53,0.422527264
2017/1/16 17:41,2017/1/16,17:41:00,4882.18,11554.71,6672.53,0.422527264
2017/1/16 17:42,2017/1/16,17:42:00,4882.18,11554.71,6672.53,0.422527264
2017/1/16 17:43,2017/1/16,17:43:00,4882.18,11554.71,6672.53,0.422527264
2017/1/16 17:44,2017/1/16,17:44:00,4882.18,11554.71,6672.53,0.422527264
2017/1/16 17:45,2017/1/16,17:45:00,4882.18,11554.71,6672.53,0.422527264
2017/1/17 17:37,2017/1/17,17:37:00,4859.69,11540,6680.31,0.421116984
2017/1/17 17:38,2017/1/17,17:38:00,4859.69,11540,6680.31,0.421116984
2017/1/17 17:39,2017/1/17,17:39:00,4859.69,11540,6680.31,0.421116984
2017/1/17 17:40,2017/1/17,17:40:00,4859.69,11540,6680.31,0.421116984
2017/1/17 17:41,2017/1/17,17:41:00,4859.69,11540,6680.31,0.421116984
2017/1/17 17:42,2017/1/17,17:42:00,4859.69,11540,6680.31,0.421116984
2017/1/17 17:43,2017/1/17,17:43:00,4859.69,11540,6680.31,0.421116984
2017/1/17 17:44,2017/1/17,17:44:00,4859.69,11540,6680.31,0.421116984
2017/1/17 17:45,2017/1/17,17:45:00,4859.69,11540,6680.31,0.421116984
2017/1/18 17:37,2017/1/18,17:37:00,4853.4,11599.39,6745.99,0.418418555
2017/1/18 17:38,2017/1/18,17:38:00,4853.4,11599.39,6745.99,0.418418555
2017/1/18 17:39,2017/1/18,17:39:00,4853.4,11599.39,6745.99,0.418418555
2017/1/18 17:40,2017/1/18,17:40:00,4853.4,11599.39,6745.99,0.418418555
2017/1/18 17:41,2017/1/18,17:41:00,4853.4,11599.39,6745.99,0.418418555
2017/1/18 17:42,2017/1/18,17:42:00,4853.4,11599.39,6745.99,0.418418555
2017/1/18 17:43,2017/1/18,17:43:00,4853.4,11599.39,6745.99,0.418418555
2017/1/18 17:44,2017/1/18,17:44:00,4853.4,11599.39,6745.99,0.418418555
2017/1/18 17:45,2017/1/18,17:45:00,4853.4,11599.39,6745.99,0.418418555
2017/1/19 17:37,2017/1/19,17:37:00,4841.14,11596.89,6755.75,0.417451575
2017/1/19 17:38,2017/1/19,17:38:00,4841.14,11596.89,6755.75,0.417451575
2017/1/19 17:39,2017/1/19,17:39:00,4841.14,11596.89,6755.75,0.417451575
2017/1/19 17:40,2017/1/19,17:40:00,4841.14,11596.89,6755.75,0.417451575
2017/1/19 17:41,2017/1/19,17:41:00,4841.14,11596.89,6755.75,0.417451575
2017/1/19 17:42,2017/1/19,17:42:00,4841.14,11596.89,6755.75,0.417451575
2017/1/19 17:43,2017/1/19,17:43:00,4841.14,11596.89,6755.75,0.417451575
2017/1/19 17:44,2017/1/19,17:44:00,4841.14,11596.89,6755.75,0.417451575
2017/1/19 17:45,2017/1/19,17:45:00,4841.14,11596.89,6755.75,0.417451575
2017/1/20 17:37,2017/1/20,17:37:00,4850.67,11630.13,6779.46,0.417077883
2017/1/20 17:38,2017/1/20,17:38:00,4850.67,11630.13,6779.46,0.417077883
2017/1/20 17:39,2017/1/20,17:39:00,4850.67,11630.13,6779.46,0.417077883
2017/1/20 17:40,2017/1/20,17:40:00,4850.67,11630.13,6779.46,0.417077883
2017/1/20 17:41,2017/1/20,17:41:00,4850.67,11630.13,6779.46,0.417077883
2017/1/20 17:42,2017/1/20,17:42:00,4850.67,11630.13,6779.46,0.417077883
2017/1/20 17:43,2017/1/20,17:43:00,4850.67,11630.13,6779.46,0.417077883
2017/1/20 17:44,2017/1/20,17:44:00,4850.67,11630.13,6779.46,0.417077883
2017/1/20 17:45,2017/1/20,17:45:00,4850.67,11630.13,6779.46,0.417077883
2017/1/23 17:37,2017/1/23,17:37:00,4821.41,11545.75,6724.34,0.417591755
2017/1/23 17:38,2017/1/23,17:38:00,4821.41,11545.75,6724.34,0.417591755
2017/1/23 17:39,2017/1/23,17:39:00,4821.41,11545.75,6724.34,0.417591755
2017/1/23 17:40,2017/1/23,17:40:00,4821.41,11545.75,6724.34,0.417591755
2017/1/23 17:41,2017/1/23,17:41:00,4821.41,11545.75,6724.34,0.417591755
2017/1/23 17:42,2017/1/23,17:42:00,4821.41,11545.75,6724.34,0.417591755
2017/1/23 17:43,2017/1/23,17:43:00,4821.41,11545.75,6724.34,0.417591755
2017/1/23 17:44,2017/1/23,17:44:00,4821.41,11545.75,6724.34,0.417591755
2017/1/23 17:45,2017/1/23,17:45:00,4821.41,11545.75,6724.34,0.417591755
2017/1/24 17:37,2017/1/24,17:37:00,4830.03,11594.94,6764.91,0.416563604
2017/1/24 17:38,2017/1/24,17:38:00,4830.03,11594.94,6764.91,0.416563604
2017/1/24 17:39,2017/1/24,17:39:00,4830.03,11594.94,6764.91,0.416563604
2017/1/24 17:40,2017/1/24,17:40:00,4830.03,11594.94,6764.91,0.416563604
2017/1/24 17:41,2017/1/24,17:41:00,4830.03,11594.94,6764.91,0.416563604
2017/1/24 17:42,2017/1/24,17:42:00,4830.03,11594.94,6764.91,0.416563604
2017/1/24 17:43,2017/1/24,17:43:00,4830.03,11594.94,6764.91,0.416563604
2017/1/24 17:44,2017/1/24,17:44:00,4830.03,11594.94,6764.91,0.416563604
2017/1/24 17:45,2017/1/24,17:45:00,4830.03,11594.94,6764.91,0.416563604
2017/1/25 17:37,2017/1/25,17:37:00,4877.67,11806.05,6928.38,0.413150037
2017/1/25 17:38,2017/1/25,17:38:00,4877.67,11806.05,6928.38,0.413150037
2017/1/25 17:39,2017/1/25,17:39:00,4877.67,11806.05,6928.38,0.413150037
2017/1/25 17:40,2017/1/25,17:40:00,4877.67,11806.05,6928.38,0.413150037
2017/1/25 17:41,2017/1/25,17:41:00,4877.67,11806.05,6928.38,0.413150037
2017/1/25 17:42,2017/1/25,17:42:00,4877.67,11806.05,6928.38,0.413150037
2017/1/25 17:43,2017/1/25,17:43:00,4877.67,11806.05,6928.38,0.413150037
2017/1/25 17:44,2017/1/25,17:44:00,4877.67,11806.05,6928.38,0.413150037
2017/1/25 17:45,2017/1/25,17:45:00,4877.67,11806.05,6928.38,0.413150037
2017/1/26 17:37,2017/1/26,17:37:00,4867.24,11848.63,6981.39,0.410785044
2017/1/26 17:38,2017/1/26,17:38:00,4867.24,11848.63,6981.39,0.410785044
2017/1/26 17:39,2017/1/26,17:39:00,4867.24,11848.63,6981.39,0.410785044
2017/1/26 17:40,2017/1/26,17:40:00,4867.24,11848.63,6981.39,0.410785044
2017/1/26 17:41,2017/1/26,17:41:00,4867.24,11848.63,6981.39,0.410785044
2017/1/26 17:42,2017/1/26,17:42:00,4867.24,11848.63,6981.39,0.410785044
2017/1/26 17:43,2017/1/26,17:43:00,4867.24,11848.63,6981.39,0.410785044
2017/1/26 17:44,2017/1/26,17:44:00,4867.24,11848.63,6981.39,0.410785044
2017/1/26 17:45,2017/1/26,17:45:00,4867.24,11848.63,6981.39,0.410785044
2017/1/27 17:37,2017/1/27,17:37:00,4839.98,11814.27,6974.29,0.409672371
2017/1/27 17:38,2017/1/27,17:38:00,4839.98,11814.27,6974.29,0.409672371
2017/1/27 17:39,2017/1/27,17:39:00,4839.98,11814.27,6974.29,0.409672371
2017/1/27 17:40,2017/1/27,17:40:00,4839.98,11814.27,6974.29,0.409672371
2017/1/27 17:41,2017/1/27,17:41:00,4839.98,11814.27,6974.29,0.409672371
2017/1/27 17:42,2017/1/27,17:42:00,4839.98,11814.27,6974.29,0.409672371
2017/1/27 17:43,2017/1/27,17:43:00,4839.98,11814.27,6974.29,0.409672371
2017/1/27 17:44,2017/1/27,17:44:00,4839.98,11814.27,6974.29,0.409672371
2017/1/27 17:45,2017/1/27,17:45:00,4839.98,11814.27,6974.29,0.409672371
2017/1/30 17:37,2017/1/30,17:37:00,4784.64,11681.89,6897.25,0.40957756
2017/1/30 17:38,2017/1/30,17:38:00,4784.64,11681.89,6897.25,0.40957756
2017/1/30 17:39,2017/1/30,17:39:00,4784.64,11681.89,6897.25,0.40957756
2017/1/30 17:40,2017/1/30,17:40:00,4784.64,11681.89,6897.25,0.40957756
2017/1/30 17:41,2017/1/30,17:41:00,4784.64,11681.89,6897.25,0.40957756
2017/1/30 17:42,2017/1/30,17:42:00,4784.64,11681.89,6897.25,0.40957756
2017/1/30 17:43,2017/1/30,17:43:00,4784.64,11681.89,6897.25,0.40957756
2017/1/30 17:44,2017/1/30,17:44:00,4784.64,11681.89,6897.25,0.40957756
2017/1/30 17:45,2017/1/30,17:45:00,4784.64,11681.89,6897.25,0.40957756
2017/1/31 17:37,2017/1/31,17:37:00,4748.9,11535.88,6786.98,0.411663436
2017/1/31 17:38,2017/1/31,17:38:00,4748.9,11535.31,6786.41,0.411683778
2017/1/31 17:39,2017/1/31,17:39:00,4748.9,11535.31,6786.41,0.411683778
2017/1/31 17:40,2017/1/31,17:40:00,4748.9,11535.31,6786.41,0.411683778
2017/1/31 17:41,2017/1/31,17:41:00,4748.9,11535.31,6786.41,0.411683778
2017/1/31 17:42,2017/1/31,17:42:00,4748.9,11535.31,6786.41,0.411683778
2017/1/31 17:43,2017/1/31,17:43:00,4748.9,11535.31,6786.41,0.411683778
2017/1/31 17:44,2017/1/31,17:44:00,4748.9,11535.31,6786.41,0.411683778
2017/1/31 17:45,2017/1/31,17:45:00,4748.9,11535.31,6786.41,0.411683778
2017/2/1 17:37,2017/2/1,17:37:00,4794.58,11659.5,6864.92,0.411216604
2017/2/1 17:38,2017/2/1,17:38:00,4794.58,11659.5,6864.92,0.411216604
2017/2/1 17:39,2017/2/1,17:39:00,4794.58,11659.5,6864.92,0.411216604
2017/2/1 17:40,2017/2/1,17:40:00,4794.58,11659.5,6864.92,0.411216604
2017/2/1 17:41,2017/2/1,17:41:00,4794.58,11659.5,6864.92,0.411216604
2017/2/1 17:42,2017/2/1,17:42:00,4794.58,11659.5,6864.92,0.411216604
2017/2/1 17:43,2017/2/1,17:43:00,4794.58,11659.5,6864.92,0.411216604
2017/2/1 17:44,2017/2/1,17:44:00,4794.58,11659.5,6864.92,0.411216604
2017/2/1 17:45,2017/2/1,17:45:00,4794.58,11659.5,6864.92,0.411216604
2017/2/2 17:37,2017/2/2,17:37:00,4794.29,11627.95,6833.66,0.412307414
2017/2/2 17:38,2017/2/2,17:38:00,4794.29,11627.95,6833.66,0.412307414
2017/2/2 17:39,2017/2/2,17:39:00,4794.29,11627.95,6833.66,0.412307414
2017/2/2 17:40,2017/2/2,17:40:00,4794.29,11627.95,6833.66,0.412307414
2017/2/2 17:41,2017/2/2,17:41:00,4794.29,11627.95,6833.66,0.412307414
2017/2/2 17:42,2017/2/2,17:42:00,4794.29,11627.95,6833.66,0.412307414
2017/2/2 17:43,2017/2/2,17:43:00,4794.29,11627.95,6833.66,0.412307414
2017/2/2 17:44,2017/2/2,17:44:00,4794.29,11627.95,6833.66,0.412307414
2017/2/2 17:45,2017/2/2,17:45:00,4794.29,11627.95,6833.66,0.412307414
2017/2/3 17:37,2017/2/3,17:37:00,4825.42,11651.49,6826.07,0.414146174
2017/2/3 17:38,2017/2/3,17:38:00,4825.42,11651.49,6826.07,0.414146174
2017/2/3 17:39,2017/2/3,17:39:00,4825.42,11651.49,6826.07,0.414146174
2017/2/3 17:40,2017/2/3,17:40:00,4825.42,11651.49,6826.07,0.414146174
2017/2/3 17:41,2017/2/3,17:41:00,4825.42,11651.49,6826.07,0.414146174
2017/2/3 17:42,2017/2/3,17:42:00,4825.42,11651.49,6826.07,0.414146174
2017/2/3 17:43,2017/2/3,17:43:00,4825.42,11651.49,6826.07,0.414146174
2017/2/3 17:44,2017/2/3,17:44:00,4825.42,11651.49,6826.07,0.414146174
2017/2/3 17:45,2017/2/3,17:45:00,4825.42,11651.49,6826.07,0.414146174
2017/2/6 17:37,2017/2/6,17:37:00,4778.08,11509.84,6731.76,0.41513001
2017/2/6 17:38,2017/2/6,17:38:00,4778.08,11509.84,6731.76,0.41513001
2017/2/6 17:39,2017/2/6,17:39:00,4778.08,11509.84,6731.76,0.41513001
2017/2/6 17:40,2017/2/6,17:40:00,4778.08,11509.84,6731.76,0.41513001
2017/2/6 17:41,2017/2/6,17:41:00,4778.08,11509.84,6731.76,0.41513001
2017/2/6 17:42,2017/2/6,17:42:00,4778.08,11509.84,6731.76,0.41513001
2017/2/6 17:43,2017/2/6,17:43:00,4778.08,11509.84,6731.76,0.41513001
2017/2/6 17:44,2017/2/6,17:44:00,4778.08,11509.84,6731.76,0.41513001
2017/2/6 17:45,2017/2/6,17:45:00,4778.08,11509.84,6731.76,0.41513001
2017/2/7 17:37,2017/2/7,17:37:00,4754.47,11549.44,6794.97,0.411662384
2017/2/7 17:38,2017/2/7,17:38:00,4754.47,11549.44,6794.97,0.411662384
2017/2/7 17:39,2017/2/7,17:39:00,4754.47,11549.44,6794.97,0.411662384
2017/2/7 17:40,2017/2/7,17:40:00,4754.47,11549.44,6794.97,0.411662384
2017/2/7 17:41,2017/2/7,17:41:00,4754.47,11549.44,6794.97,0.411662384
2017/2/7 17:42,2017/2/7,17:42:00,4754.47,11549.44,6794.97,0.411662384
2017/2/7 17:43,2017/2/7,17:43:00,4754.47,11549.44,6794.97,0.411662384
2017/2/7 17:44,2017/2/7,17:44:00,4754.47,11549.44,6794.97,0.411662384
2017/2/7 17:45,2017/2/7,17:45:00,4754.47,11549.44,6794.97,0.411662384
2017/2/8 17:37,2017/2/8,17:37:00,4766.6,11543.38,6776.78,0.412929315
2017/2/8 17:38,2017/2/8,17:38:00,4766.6,11543.38,6776.78,0.412929315
